,fname,label
1606,canopy_heavy_wind.wav_split_32,BACKGROUND_NOISE
1607,gator.wav_split_4,BACKGROUND_NOISE
1608,WSU_P2_LOADED_up_and_down copy 2.wav_split_31,P2_LOADED
1609,purdue_P2_unloaded_up_down.wav_split_23,P2_UNLOADED
1610,background_in_air_iris_3.wav_split_19,BACKGROUND_NOISE
1611,P1_up_and_down copy 2.wav_split_36,P1
1612,WSU_P2_LOADED_up_and_down copy.wav_split_29,P2_LOADED
1613,WSU_P2_HIGH_LOADED_DOWN copy.wav_split_15,P2_LOADED
1614,WSU_P2_UNLOADED_UP_AND_DOWN copy.wav_split_4,P2_UNLOADED
1615,background_eric_doing_stuff.wav_split_8,BACKGROUND_NOISE
1616,WSU_P2_HIGH_LOADED_DOWN.wav_split_25,P2_LOADED
1617,purrdue_P2_standing.wav_split_29,P2
1618,WSU_P2_LOADED_BACK_AND_FORTH_2 copy.wav_split_38,P2_LOADED
1619,background_in_air_iris_3.wav_split_2,BACKGROUND_NOISE
1620,eric_survey.wav_split_21,BACKGROUND_NOISE
1621,WSU_P2_LOADED_BACK_AND_FORTH.wav_split_35,P2_LOADED
1622,P1_up_and_down copy.wav_split_13,P1
1623,WSU_P2_LOADED_BACK_AND_FORTH copy.wav_split_11,P2_LOADED
1624,purrdue_P2_standing.wav_split_16,P2
1625,eric_survey.wav_split_1,BACKGROUND_NOISE
1626,purrdue_P2_standing copy 2.wav_split_7,P2
1627,motorcycle.wav_split_20,BACKGROUND_NOISE
1628,WSU_P2_DOWN_UNLOADED copy.wav_split_1,P2_UNLOADED
1629,foo.wav_split_14,BACKGROUND_NOISE
1630,WSU_P2_UNLOADED_UP_AND_DOWN copy.wav_split_31,P2_UNLOADED
1631,background_06_02_02.wav_split_38,BACKGROUND_NOISE
1632,background_in_air_iris_3.wav_split_5,BACKGROUND_NOISE
1633,motorcycle.wav_split_18,BACKGROUND_NOISE
1634,train2.wav_split_7,BACKGROUND_NOISE
1635,eric_survey.wav_split_19,BACKGROUND_NOISE
1636,WSU_P2_HIGH_LOADED_DOWN.wav_split_22,P2_LOADED
1637,WSU_P2_LOADED_BACK_AND_FORTH copy.wav_split_29,P2_LOADED
1638,P1_stationary copy 2.wav_split_39,P1
1639,WSU_P2_HIGH_LOADED_DOWN copy.wav_split_12,P2_LOADED
1640,WSU_P2_UNLOADED_UP_AND_DOWN copy.wav_split_3,P2_UNLOADED
1641,purrdue_P2_standing copy.wav_split_40,P2
1642,foo.wav_split_13,BACKGROUND_NOISE
1643,WSU_P2_UNLOADED_UP_AND_DOWN copy.wav_split_36,P2_UNLOADED
1644,motorcycle.wav_split_27,BACKGROUND_NOISE
1645,WSU_P2_DOWN_UNLOADED copy.wav_split_6,P2_UNLOADED
1646,purrdue_P2_standing.wav_split_9,P2
1647,goo2.wav_split_39,BACKGROUND_NOISE
1648,eric_survey.wav_split_6,BACKGROUND_NOISE
1649,WSU_P2_LOADED_BACK_AND_FORTH copy.wav_split_16,P2_LOADED
1650,purrdue_P2_standing.wav_split_11,P2
1651,eric_survey.wav_split_26,BACKGROUND_NOISE
1652,WSU_P2_LOADED_BACK_AND_FORTH.wav_split_32,P2_LOADED
1653,P1_up_and_down copy.wav_split_14,P1
1654,background_06_02_02.wav_split_36,BACKGROUND_NOISE
1655,goo2.wav_split_30,BACKGROUND_NOISE
1656,purrdue_P2_standing copy 2.wav_split_9,P2
1657,WSU_P2_HIGH_LOADED_DOWN copy.wav_split_24,P2_LOADED
1658,purrdue_P2_standing.wav_split_18,P2
1659,WSU_P2_HIGH_LOADED_DOWN.wav_split_14,P2_LOADED
1660,foo.wav_split_25,BACKGROUND_NOISE
1661,motorcycle.wav_split_11,BACKGROUND_NOISE
1662,WSU_P2_LOADED_BACK_AND_FORTH_2 copy.wav_split_36,P2_LOADED
1663,WSU_P2_LOADED_BACK_AND_FORTH copy.wav_split_20,P2_LOADED
1664,purrdue_P2_standing.wav_split_27,P2
1665,P1_up_and_down copy.wav_split_22,P1
1666,eric_survey.wav_split_10,BACKGROUND_NOISE
1667,P1_stationary copy 2.wav_split_30,P1
1668,background_eric_doing_stuff.wav_split_6,BACKGROUND_NOISE
1669,WSU_P2_LOADED_BACK_AND_FORTH copy.wav_split_18,P2_LOADED
1670,WSU_P2_HIGH_LOADED_DOWN.wav_split_13,P2_LOADED
1671,eric_survey.wav_split_28,BACKGROUND_NOISE
1672,WSU_P2_HIGH_LOADED_DOWN copy.wav_split_23,P2_LOADED
1673,purrdue_P2_standing.wav_split_7,P2
1674,goo2.wav_split_37,BACKGROUND_NOISE
1675,eric_survey.wav_split_8,BACKGROUND_NOISE
1676,WSU_P2_UNLOADED_UP_AND_DOWN copy.wav_split_38,P2_UNLOADED
1677,motorcycle.wav_split_29,BACKGROUND_NOISE
1678,WSU_P2_DOWN_UNLOADED copy.wav_split_8,P2_UNLOADED
1679,background_06_02_02.wav_split_31,BACKGROUND_NOISE
1680,P1_stationary copy 2.wav_split_37,P1
1681,background_eric_doing_stuff.wav_split_1,BACKGROUND_NOISE
1682,P1_up_and_down copy.wav_split_25,P1
1683,eric_survey.wav_split_17,BACKGROUND_NOISE
1684,WSU_P2_LOADED_BACK_AND_FORTH copy.wav_split_27,P2_LOADED
1685,purrdue_P2_standing.wav_split_20,P2
1686,train2.wav_split_9,BACKGROUND_NOISE
1687,WSU_P2_LOADED_BACK_AND_FORTH_2 copy.wav_split_31,P2_LOADED
1688,motorcycle.wav_split_16,BACKGROUND_NOISE
1689,foo.wav_split_22,BACKGROUND_NOISE
1690,WSU_P2_LOADED_up_and_down copy.wav_split_17,P2_LOADED
1691,background_in_air_iris_3.wav_split_27,BACKGROUND_NOISE
1692,purrdue_P2_standing copy.wav_split_12,P2
1693,WSU_P2_DOWN_UNLOADED copy.wav_split_11,P2_UNLOADED
1694,purdue_P2_unloaded_up_down copy.wav_split_35,P2_UNLOADED
1695,WSU_P2_HIGH_LOADED_DOWN copy 2.wav_split_39,P2_LOADED
1696,WSU_P2_LOADED_BACK_AND_FORTH_2 copy.wav_split_7,P2_LOADED
1697,purrdue_P2_standing copy 2.wav_split_17,P2
1698,WSU_P2_LOADED_up_and_down copy 2.wav_split_30,P2_LOADED
1699,background_in_air_iris_3.wav_split_18,BACKGROUND_NOISE
1700,WSU_P2_LOADED_up_and_down copy.wav_split_28,P2_LOADED
1701,P1_up_and_down copy 2.wav_split_37,P1
1702,purdue_P2_unloaded_up_down.wav_split_22,P2_UNLOADED
1703,P1_up_and_down copy.wav_split_5,P1
1704,WSU_P2_HIGH_LOADED_DOWN copy.wav_split_40,P2_LOADED
1705,purrdue_P2_standing copy 2.wav_split_28,P2
1706,gator.wav_split_5,BACKGROUND_NOISE
1707,canopy_heavy_wind.wav_split_33,BACKGROUND_NOISE
1708,purrdue_P2_standing copy 2.wav_split_10,P2
1709,WSU_P2_DOWN_UNLOADED copy.wav_split_16,P2_UNLOADED
1710,purdue_P2_unloaded_up_down copy.wav_split_32,P2_UNLOADED
1711,purrdue_P2_standing copy.wav_split_15,P2
1712,WSU_P2_LOADED_up_and_down copy.wav_split_10,P2_LOADED
1713,background_06_02_03.wav_split_7,BACKGROUND_NOISE
1714,background_in_air_iris_3.wav_split_20,BACKGROUND_NOISE
1715,WSU_P2_LOADED_BACK_AND_FORTH_2 copy 2.wav_split_39,P2_LOADED
1716,WSU_P2_HIGH_LOADED_DOWN copy.wav_split_7,P2_LOADED
1717,canopy_heavy_wind.wav_split_34,BACKGROUND_NOISE
1718,gator.wav_split_2,BACKGROUND_NOISE
1719,WSU_P2_DOWN_UNLOADED copy.wav_split_29,P2_UNLOADED
1720,P1_stationary copy 2.wav_split_8,P1
1721,P1_up_and_down copy.wav_split_2,P1
1722,WSU_P2_UNLOADED_UP_AND_DOWN copy 2.wav_split_39,P2_UNLOADED
1723,purdue_P2_unloaded_up_down.wav_split_25,P2_UNLOADED
1724,P1_up_and_down copy 2.wav_split_30,P1
1725,WSU_P2_LOADED_up_and_down copy 2.wav_split_37,P2_LOADED
1726,train2.wav_split_32,BACKGROUND_NOISE
1727,WSU_P2_DOWN_UNLOADED copy.wav_split_20,P2_UNLOADED
1728,WSU_P2_LOADED_BACK_AND_FORTH_2 copy 2.wav_split_30,P2_LOADED
1729,P1_stationary copy 2.wav_split_1,P1
1730,purrdue_P2_standing copy 2.wav_split_26,P2
1731,background_in_air_iris_3.wav_split_16,BACKGROUND_NOISE
1732,P1_up_and_down copy 2.wav_split_39,P1
1733,WSU_P2_LOADED_up_and_down copy.wav_split_26,P2_LOADED
1734,WSU_P2_UNLOADED_UP_AND_DOWN copy 2.wav_split_30,P2_UNLOADED
1735,purrdue_P2_standing copy.wav_split_23,P2
1736,WSU_P2_LOADED_BACK_AND_FORTH_2 copy.wav_split_9,P2_LOADED
1737,purrdue_P2_standing copy 2.wav_split_19,P2
1738,WSU_P2_HIGH_LOADED_DOWN copy 2.wav_split_37,P2_LOADED
1739,purdue_P2_unloaded_up_down.wav_split_13,P2_UNLOADED
1740,WSU_P2_LOADED_up_and_down copy.wav_split_19,P2_LOADED
1741,background_in_air_iris_3.wav_split_29,BACKGROUND_NOISE
1742,WSU_P2_LOADED_up_and_down copy 2.wav_split_39,P2_LOADED
1743,purrdue_P2_standing copy.wav_split_24,P2
1744,WSU_P2_UNLOADED_UP_AND_DOWN copy 2.wav_split_37,P2_UNLOADED
1745,background_in_air_iris_3.wav_split_11,BACKGROUND_NOISE
1746,WSU_P2_LOADED_up_and_down copy.wav_split_21,P2_LOADED
1747,P1_stationary copy 2.wav_split_6,P1
1748,purrdue_P2_standing copy 2.wav_split_21,P2
1749,WSU_P2_LOADED_BACK_AND_FORTH_2 copy 2.wav_split_37,P2_LOADED
1750,WSU_P2_HIGH_LOADED_DOWN copy.wav_split_9,P2_LOADED
1751,train2.wav_split_35,BACKGROUND_NOISE
1752,WSU_P2_DOWN_UNLOADED copy.wav_split_27,P2_UNLOADED
1753,background_06_02_03.wav_split_9,BACKGROUND_NOISE
1754,purdue_P2_unloaded_up_down.wav_split_14,P2_UNLOADED
1755,WSU_P2_DOWN_UNLOADED copy.wav_split_18,P2_UNLOADED
1756,WSU_P2_HIGH_LOADED_DOWN copy 2.wav_split_30,P2_LOADED
1757,WSU_P2_DOWN_UNLOADED copy.wav_split_9,P2_UNLOADED
1758,motorcycle.wav_split_28,BACKGROUND_NOISE
1759,purdue_P2_unloaded_up_down.wav_split_40,P2_UNLOADED
1760,WSU_P2_UNLOADED_UP_AND_DOWN copy.wav_split_39,P2_UNLOADED
1761,background_06_02_02.wav_split_30,BACKGROUND_NOISE
1762,eric_survey.wav_split_29,BACKGROUND_NOISE
1763,WSU_P2_LOADED_BACK_AND_FORTH copy.wav_split_19,P2_LOADED
1764,WSU_P2_HIGH_LOADED_DOWN.wav_split_12,P2_LOADED
1765,eric_survey.wav_split_9,BACKGROUND_NOISE
1766,goo2.wav_split_36,BACKGROUND_NOISE
1767,purrdue_P2_standing.wav_split_6,P2
1768,WSU_P2_HIGH_LOADED_DOWN copy.wav_split_22,P2_LOADED
1769,train2.wav_split_8,BACKGROUND_NOISE
1770,WSU_P2_LOADED_BACK_AND_FORTH_2 copy.wav_split_30,P2_LOADED
1771,foo.wav_split_23,BACKGROUND_NOISE
1772,motorcycle.wav_split_17,BACKGROUND_NOISE
1773,P1_stationary copy 2.wav_split_36,P1
1774,purrdue_P2_standing.wav_split_21,P2
1775,WSU_P2_LOADED_BACK_AND_FORTH copy.wav_split_26,P2_LOADED
1776,P1_up_and_down copy.wav_split_24,P1
1777,eric_survey.wav_split_16,BACKGROUND_NOISE
1778,purrdue_P2_standing.wav_split_1,P2
1779,WSU_P2_HIGH_LOADED_DOWN copy.wav_split_25,P2_LOADED
1780,purrdue_P2_standing copy 2.wav_split_8,P2
1781,goo2.wav_split_31,BACKGROUND_NOISE
1782,purrdue_P2_standing.wav_split_19,P2
1783,WSU_P2_HIGH_LOADED_DOWN.wav_split_15,P2_LOADED
1784,background_06_02_02.wav_split_37,BACKGROUND_NOISE
1785,P1_up_and_down copy.wav_split_23,P1
1786,eric_survey.wav_split_11,BACKGROUND_NOISE
1787,purrdue_P2_standing.wav_split_26,P2
1788,WSU_P2_LOADED_BACK_AND_FORTH copy.wav_split_21,P2_LOADED
1789,background_eric_doing_stuff.wav_split_7,BACKGROUND_NOISE
1790,P1_stationary copy 2.wav_split_31,P1
1791,motorcycle.wav_split_10,BACKGROUND_NOISE
1792,foo.wav_split_24,BACKGROUND_NOISE
1793,WSU_P2_LOADED_BACK_AND_FORTH_2 copy.wav_split_37,P2_LOADED
1794,WSU_P2_HIGH_LOADED_DOWN.wav_split_23,P2_LOADED
1795,WSU_P2_LOADED_BACK_AND_FORTH copy.wav_split_28,P2_LOADED
1796,eric_survey.wav_split_18,BACKGROUND_NOISE
1797,WSU_P2_HIGH_LOADED_DOWN copy.wav_split_13,P2_LOADED
1798,WSU_P2_UNLOADED_UP_AND_DOWN copy.wav_split_2,P2_UNLOADED
1799,P1_stationary copy 2.wav_split_38,P1
1800,background_in_air_iris_3.wav_split_4,BACKGROUND_NOISE
1801,motorcycle.wav_split_19,BACKGROUND_NOISE
1802,train2.wav_split_6,BACKGROUND_NOISE
1803,eric_survey.wav_split_7,BACKGROUND_NOISE
1804,purrdue_P2_standing copy 2.wav_split_1,P2
1805,goo2.wav_split_38,BACKGROUND_NOISE
1806,purrdue_P2_standing.wav_split_8,P2
1807,eric_survey.wav_split_27,BACKGROUND_NOISE
1808,WSU_P2_LOADED_BACK_AND_FORTH.wav_split_33,P2_LOADED
1809,P1_up_and_down copy.wav_split_15,P1
1810,purrdue_P2_standing.wav_split_10,P2
1811,WSU_P2_LOADED_BACK_AND_FORTH copy.wav_split_17,P2_LOADED
1812,WSU_P2_DOWN_UNLOADED copy.wav_split_7,P2_UNLOADED
1813,motorcycle.wav_split_26,BACKGROUND_NOISE
1814,foo.wav_split_12,BACKGROUND_NOISE
1815,WSU_P2_UNLOADED_UP_AND_DOWN copy.wav_split_37,P2_UNLOADED
1816,train2.wav_split_1,BACKGROUND_NOISE
1817,WSU_P2_LOADED_BACK_AND_FORTH_2 copy.wav_split_39,P2_LOADED
1818,background_in_air_iris_3.wav_split_3,BACKGROUND_NOISE
1819,background_eric_doing_stuff.wav_split_9,BACKGROUND_NOISE
1820,WSU_P2_HIGH_LOADED_DOWN copy.wav_split_14,P2_LOADED
1821,WSU_P2_UNLOADED_UP_AND_DOWN copy.wav_split_5,P2_UNLOADED
1822,WSU_P2_HIGH_LOADED_DOWN.wav_split_24,P2_LOADED
1823,purrdue_P2_standing.wav_split_28,P2
1824,foo.wav_split_15,BACKGROUND_NOISE
1825,WSU_P2_UNLOADED_UP_AND_DOWN copy.wav_split_30,P2_UNLOADED
1826,motorcycle.wav_split_21,BACKGROUND_NOISE
1827,background_06_02_02.wav_split_39,BACKGROUND_NOISE
1828,purrdue_P2_standing.wav_split_17,P2
1829,WSU_P2_LOADED_BACK_AND_FORTH copy.wav_split_10,P2_LOADED
1830,eric_survey.wav_split_20,BACKGROUND_NOISE
1831,WSU_P2_LOADED_BACK_AND_FORTH.wav_split_34,P2_LOADED
1832,P1_up_and_down copy.wav_split_12,P1
1833,purrdue_P2_standing copy 2.wav_split_6,P2
1834,WSU_P2_UNLOADED_BACK_AND_FORTH copy.wav_split_27,P2_UNLOADED
1835,in_air_iris_far_away.wav_split_26,BACKGROUND_NOISE
1836,WSU_P2_DOWN_UNLOADED.wav_split_39,P2_UNLOADED
1837,background_in_air_iris.wav_split_1,BACKGROUND_NOISE
1838,background_06_02_04.wav_split_38,BACKGROUND_NOISE
1839,P1_up_and_down.wav_split_25,P1
1840,background_in_air_iris.wav_split_13,BACKGROUND_NOISE
1841,P1_stationary copy.wav_split_15,P1
1842,gator.wav_split_13,BACKGROUND_NOISE
1843,WSU_P2_DOWN_UNLOADED.wav_split_3,P2_UNLOADED
1844,background_06_02_01.wav_split_11,BACKGROUND_NOISE
1845,purdue_P2_unloaded_up_down.wav_split_6,P2_UNLOADED
1846,train.wav_split_31,BACKGROUND_NOISE
1847,WSU_P2_UNLOADED_BACK_AND_FORTH copy.wav_split_18,P2_UNLOADED
1848,in_air_iris_far_away.wav_split_19,BACKGROUND_NOISE
1849,background_06_02_02.wav_split_3,BACKGROUND_NOISE
1850,WSU_P2_LOADED_up_and_down.wav_split_23,P2_LOADED
1851,P1_stationary.wav_split_24,P1
1852,WSU_P2_UNLOADED_UP_AND_DOWN.wav_split_24,P2_UNLOADED
1853,gator.wav_split_14,BACKGROUND_NOISE
1854,P1_up_and_down.wav_split_22,P1
1855,background_in_air_iris.wav_split_14,BACKGROUND_NOISE
1856,P1_stationary copy.wav_split_12,P1
1857,background_in_air_iris.wav_split_6,BACKGROUND_NOISE
1858,background_06_02_03.wav_split_38,BACKGROUND_NOISE
1859,background_06_02_01.wav_split_29,BACKGROUND_NOISE
1860,WSU_P2_UNLOADED_BACK_AND_FORTH copy.wav_split_20,P2_UNLOADED
1861,in_air_iris_far_away.wav_split_21,BACKGROUND_NOISE
1862,background_06_02_02.wav_split_4,BACKGROUND_NOISE
1863,WSU_P2_LOADED_up_and_down.wav_split_24,P2_LOADED
1864,P1_stationary.wav_split_23,P1
1865,WSU_P2_UNLOADED_UP_AND_DOWN.wav_split_23,P2_UNLOADED
1866,purdue_P2_unloaded_up_down.wav_split_1,P2_UNLOADED
1867,background_06_02_01.wav_split_16,BACKGROUND_NOISE
1868,train.wav_split_36,BACKGROUND_NOISE
1869,WSU_P2_DOWN_UNLOADED.wav_split_4,P2_UNLOADED
1870,P1_stationary.wav_split_8,P1
1871,P1_up_and_down.wav_split_14,P1
1872,P1_stationary copy.wav_split_24,P1
1873,background_in_air_iris.wav_split_22,BACKGROUND_NOISE
1874,gator.wav_split_22,BACKGROUND_NOISE
1875,purdue_P2_unloaded_up_down.wav_split_8,P2_UNLOADED
1876,WSU_P2_UNLOADED_BACK_AND_FORTH copy.wav_split_16,P2_UNLOADED
1877,in_air_iris_far_away.wav_split_17,BACKGROUND_NOISE
1878,P1_stationary.wav_split_1,P1
1879,background_06_02_04.wav_split_36,BACKGROUND_NOISE
1880,WSU_P2_LOADED_up_and_down.wav_split_12,P2_LOADED
1881,P1_stationary.wav_split_15,P1
1882,WSU_P2_UNLOADED_UP_AND_DOWN.wav_split_15,P2_UNLOADED
1883,background_06_02_03.wav_split_31,BACKGROUND_NOISE
1884,WSU_P2_DOWN_UNLOADED.wav_split_37,P2_UNLOADED
1885,WSU_P2_UNLOADED_BACK_AND_FORTH copy.wav_split_29,P2_UNLOADED
1886,in_air_iris_far_away.wav_split_28,BACKGROUND_NOISE
1887,WSU_P2_UNLOADED_BACK_AND_FORTH.wav_split_5,P2_UNLOADED
1888,background_06_02_01.wav_split_20,BACKGROUND_NOISE
1889,P1_stationary.wav_split_6,P1
1890,WSU_P2_UNLOADED_BACK_AND_FORTH copy.wav_split_11,P2_UNLOADED
1891,in_air_iris_far_away.wav_split_10,BACKGROUND_NOISE
1892,background_06_02_01.wav_split_18,BACKGROUND_NOISE
1893,train.wav_split_38,BACKGROUND_NOISE
1894,gator.wav_split_25,BACKGROUND_NOISE
1895,P1_up_and_down.wav_split_13,P1
1896,P1_stationary copy.wav_split_23,P1
1897,background_in_air_iris.wav_split_25,BACKGROUND_NOISE
1898,background_06_02_01.wav_split_27,BACKGROUND_NOISE
1899,WSU_P2_UNLOADED_BACK_AND_FORTH.wav_split_2,P2_UNLOADED
1900,WSU_P2_DOWN_UNLOADED.wav_split_30,P2_UNLOADED
1901,background_06_02_03.wav_split_36,BACKGROUND_NOISE
1902,WSU_P2_LOADED_up_and_down.wav_split_15,P2_LOADED
1903,P1_stationary.wav_split_12,P1
1904,WSU_P2_UNLOADED_UP_AND_DOWN.wav_split_12,P2_UNLOADED
1905,background_06_02_04.wav_split_31,BACKGROUND_NOISE
1906,background_in_air_iris.wav_split_8,BACKGROUND_NOISE
1907,background_in_air_iris_2.wav_split_28,BACKGROUND_NOISE
1908,P1_up_and_down.wav_split_6,P1
1909,background_in_air_iris_2.wav_split_9,BACKGROUND_NOISE
1910,background_eric_doing_stuff.wav_split_38,BACKGROUND_NOISE
1911,WSU_P2_UNLOADED_BACK_AND_FORTH.wav_split_34,P2_UNLOADED
1912,background_in_air_iris_2.wav_split_17,BACKGROUND_NOISE
1913,WSU_P2_LOADED_BACK_AND_FORTH_2.wav_split_24,P2_LOADED
1914,canopy_up_01.wav_split_38,BACKGROUND_NOISE
1915,WSU_P2_LOADED_BACK_AND_FORTH copy 2.wav_split_12,P2_LOADED
1916,in_air_iris_over_home_base.wav_split_34,BACKGROUND_NOISE
1917,WSU_P2_DOWN_UNLOADED copy 2.wav_split_23,P2_UNLOADED
1918,WSU_P2_UNLOADED_BACK_AND_FORTH copy 2.wav_split_15,P2_UNLOADED
1919,WSU_P2_HIGH_LOADED_DOWN.wav_split_4,P2_LOADED
1920,P1_up_and_down.wav_split_1,P1
1921,WSU_P2_DOWN_UNLOADED copy 2.wav_split_24,P2_UNLOADED
1922,WSU_P2_UNLOADED_BACK_AND_FORTH copy 2.wav_split_12,P2_UNLOADED
1923,WSU_P2_HIGH_LOADED_DOWN.wav_split_3,P2_LOADED
1924,in_air_iris_over_home_base.wav_split_33,BACKGROUND_NOISE
1925,P1_up_and_down.wav_split_40,P1
1926,WSU_P2_LOADED_BACK_AND_FORTH copy 2.wav_split_15,P2_LOADED
1927,WSU_P2_UNLOADED_BACK_AND_FORTH copy.wav_split_9,P2_UNLOADED
1928,WSU_P2_LOADED_BACK_AND_FORTH_2.wav_split_23,P2_LOADED
1929,background_in_air_iris_2.wav_split_10,BACKGROUND_NOISE
1930,WSU_P2_LOADED_BACK_AND_FORTH copy.wav_split_7,P2_LOADED
1931,WSU_P2_UNLOADED_BACK_AND_FORTH.wav_split_33,P2_UNLOADED
1932,canopy_up_01.wav_split_36,BACKGROUND_NOISE
1933,background_in_air_iris_2.wav_split_19,BACKGROUND_NOISE
1934,gator.wav_split_40,BACKGROUND_NOISE
1935,background_eric_doing_stuff.wav_split_36,BACKGROUND_NOISE
1936,background_in_air_iris_2.wav_split_7,BACKGROUND_NOISE
1937,WSU_P2_UNLOADED_BACK_AND_FORTH copy 2.wav_split_24,P2_UNLOADED
1938,WSU_P2_DOWN_UNLOADED copy 2.wav_split_12,P2_UNLOADED
1939,background_in_air_iris.wav_split_40,BACKGROUND_NOISE
1940,purdue_P2_unloaded_up_down copy 2.wav_split_34,P2_UNLOADED
1941,P1_up_and_down.wav_split_8,P1
1942,WSU_P2_LOADED_BACK_AND_FORTH copy 2.wav_split_23,P2_LOADED
1943,WSU_P2_LOADED_BACK_AND_FORTH_2.wav_split_15,P2_LOADED
1944,background_in_air_iris_2.wav_split_26,BACKGROUND_NOISE
1945,WSU_P2_LOADED_BACK_AND_FORTH copy.wav_split_9,P2_LOADED
1946,WSU_P2_UNLOADED_BACK_AND_FORTH copy.wav_split_7,P2_UNLOADED
1947,canopy_up_01.wav_split_31,BACKGROUND_NOISE
1948,background_in_air_iris_2.wav_split_21,BACKGROUND_NOISE
1949,WSU_P2_LOADED_BACK_AND_FORTH_2.wav_split_12,P2_LOADED
1950,WSU_P2_LOADED_BACK_AND_FORTH copy 2.wav_split_24,P2_LOADED
1951,purdue_P2_unloaded_up_down copy 2.wav_split_33,P2_UNLOADED
1952,WSU_P2_UNLOADED_BACK_AND_FORTH copy 2.wav_split_23,P2_UNLOADED
1953,WSU_P2_DOWN_UNLOADED copy 2.wav_split_15,P2_UNLOADED
1954,background_eric_doing_stuff.wav_split_31,BACKGROUND_NOISE
1955,gator.wav_split_24,BACKGROUND_NOISE
1956,P1_stationary copy.wav_split_22,P1
1957,background_in_air_iris.wav_split_24,BACKGROUND_NOISE
1958,P1_up_and_down.wav_split_12,P1
1959,WSU_P2_UNLOADED_BACK_AND_FORTH copy 2.wav_split_40,P2_UNLOADED
1960,P1_stationary.wav_split_7,P1
1961,background_06_02_01.wav_split_19,BACKGROUND_NOISE
1962,train.wav_split_39,BACKGROUND_NOISE
1963,in_air_iris_far_away.wav_split_11,BACKGROUND_NOISE
1964,WSU_P2_UNLOADED_BACK_AND_FORTH copy.wav_split_10,P2_UNLOADED
1965,background_06_02_04.wav_split_30,BACKGROUND_NOISE
1966,background_in_air_iris.wav_split_9,BACKGROUND_NOISE
1967,WSU_P2_UNLOADED_UP_AND_DOWN.wav_split_13,P2_UNLOADED
1968,P1_stationary.wav_split_13,P1
1969,WSU_P2_LOADED_up_and_down.wav_split_14,P2_LOADED
1970,WSU_P2_UNLOADED_BACK_AND_FORTH.wav_split_3,P2_UNLOADED
1971,background_06_02_01.wav_split_26,BACKGROUND_NOISE
1972,background_06_02_03.wav_split_37,BACKGROUND_NOISE
1973,WSU_P2_DOWN_UNLOADED.wav_split_31,P2_UNLOADED
1974,WSU_P2_LOADED_BACK_AND_FORTH copy 2.wav_split_40,P2_LOADED
1975,in_air_iris_far_away.wav_split_16,BACKGROUND_NOISE
1976,WSU_P2_UNLOADED_BACK_AND_FORTH copy.wav_split_17,P2_UNLOADED
1977,purdue_P2_unloaded_up_down.wav_split_9,P2_UNLOADED
1978,P1_stationary copy.wav_split_25,P1
1979,background_in_air_iris.wav_split_23,BACKGROUND_NOISE
1980,P1_up_and_down.wav_split_15,P1
1981,gator.wav_split_23,BACKGROUND_NOISE
1982,WSU_P2_DOWN_UNLOADED.wav_split_36,P2_UNLOADED
1983,background_06_02_03.wav_split_30,BACKGROUND_NOISE
1984,background_06_02_01.wav_split_21,BACKGROUND_NOISE
1985,in_air_iris_far_away.wav_split_29,BACKGROUND_NOISE
1986,WSU_P2_UNLOADED_BACK_AND_FORTH copy.wav_split_28,P2_UNLOADED
1987,WSU_P2_UNLOADED_BACK_AND_FORTH.wav_split_4,P2_UNLOADED
1988,WSU_P2_UNLOADED_UP_AND_DOWN.wav_split_14,P2_UNLOADED
1989,P1_stationary.wav_split_14,P1
1990,WSU_P2_LOADED_up_and_down.wav_split_13,P2_LOADED
1991,background_06_02_04.wav_split_37,BACKGROUND_NOISE
1992,background_06_02_03.wav_split_39,BACKGROUND_NOISE
1993,in_air_iris_far_away.wav_split_20,BACKGROUND_NOISE
1994,WSU_P2_UNLOADED_BACK_AND_FORTH copy.wav_split_21,P2_UNLOADED
1995,background_06_02_01.wav_split_28,BACKGROUND_NOISE
1996,WSU_P2_LOADED_BACK_AND_FORTH_2.wav_split_40,P2_LOADED
1997,gator.wav_split_15,BACKGROUND_NOISE
1998,background_in_air_iris.wav_split_7,BACKGROUND_NOISE
1999,background_in_air_iris.wav_split_15,BACKGROUND_NOISE
2000,P1_stationary copy.wav_split_13,P1
2001,P1_up_and_down.wav_split_23,P1
2002,background_06_02_01.wav_split_17,BACKGROUND_NOISE
2003,train.wav_split_37,BACKGROUND_NOISE
2004,P1_stationary.wav_split_9,P1
2005,WSU_P2_DOWN_UNLOADED.wav_split_5,P2_UNLOADED
2006,background_06_02_02.wav_split_5,BACKGROUND_NOISE
2007,WSU_P2_UNLOADED_UP_AND_DOWN.wav_split_22,P2_UNLOADED
2008,P1_stationary.wav_split_22,P1
2009,WSU_P2_LOADED_up_and_down.wav_split_25,P2_LOADED
2010,background_in_air_iris.wav_split_12,BACKGROUND_NOISE
2011,P1_stationary copy.wav_split_14,P1
2012,P1_up_and_down.wav_split_24,P1
2013,WSU_P2_DOWN_UNLOADED copy 2.wav_split_40,P2_UNLOADED
2014,background_06_02_04.wav_split_39,BACKGROUND_NOISE
2015,gator.wav_split_12,BACKGROUND_NOISE
2016,in_air_iris_far_away.wav_split_27,BACKGROUND_NOISE
2017,WSU_P2_UNLOADED_BACK_AND_FORTH copy.wav_split_26,P2_UNLOADED
